date,ticker,sym_root,sym_suffix,n_quotes,quoted_spread_bps_mean,quoted_spread_bps_median,mid_price_mean
2026-08-07,PLD,PLD,,25475,4.4384,3.582,139.9683
2026-08-07,PLTR,PLTR,,976302,2.2864,2.3422,169.6141
2026-08-07,PLUG,PLUG,,62234,46.721,46.4037,2.1414
2026-08-07,PM,PM,,17832,10.048,8.9778,189.1349
2026-08-07,PPG,PPG,,10062,11.4511,9.2208,119.3833
2026-08-07,PSA,PSA,,8419,7.9766,7.288,328.0902
2026-08-07,PSX,PSX,,27274,11.065,9.7352,203.8435
2026-08-07,QCOM,QCOM,,97271,5.3538,4.2508,165.8638
2026-08-07,RBLX,RBLX,,71667,4.9596,5.3348,36.9515
2026-08-07,ROST,ROST,,19539,8.8569,7.4755,254.1291
2026-08-07,RTX,RTX,,25110,6.2317,5.8451,222.0062
2026-08-07,SBUX,SBUX,,34394,4.6682,3.7908,106.1771
2026-08-07,SCHW,SCHW,,52286,3.4344,2.8015,107.0646
2026-08-07,SHW,SHW,,26934,6.223,5.1438,369.5439
2026-08-07,SLB,SLB,,143170,2.632,1.9606,51.1307
2026-08-07,SNPS,SNPS,,21034,11.0251,9.4689,412.2512
2026-08-07,SO,SO,,43560,3.6215,3.2218,93.096
2026-08-07,SOC,SOC,,18091,20.905,20.6825,4.8199
2026-08-07,SPG,SPG,,7644,11.2763,10.3396,222.2642
2026-08-07,SPGI,SPGI,,35432,8.1304,7.0621,408.9171
2026-08-07,SPOT,SPOT,,16911,16.5605,14.7953,488.2788
2026-08-07,SRE,SRE,,25724,4.2629,3.516,84.9926
2026-08-07,STZ,STZ,,8744,11.6148,10.3608,135.6478
2026-08-07,SYK,SYK,,24812,7.3754,5.9145,338.0123
2026-08-07,SYY,SYY,,16043,5.4162,4.7664,83.6505
2026-08-07,T,T,,143672,4.2057,4.199,23.7978
2026-08-07,TJX,TJX,,22355,5.9504,4.952,161.6084
2026-08-07,TMO,TMO,,20811,6.9164,5.4779,585.7612
2026-08-07,TMUS,TMUS,,28347,8.2316,7.3299,177.8744
2026-08-07,TSLA,TSLA,,422741,2.3299,2.1363,328.5022
2026-08-07,TT,TT,,13529,11.4922,10.4008,481.1998
2026-08-07,TTWO,TTWO,,35953,14.7102,12.0036,241.9227
2026-08-07,TXN,TXN,,95013,8.4978,8.0429,284.1942
2026-08-07,UBER,UBER,,282395,2.2151,1.3533,74.6923
2026-08-07,UNH,UNH,,36580,4.8059,4.1605,408.3458
2026-08-07,UPS,UPS,,33360,3.649,2.88,104.5491
2026-08-07,V,V,,56410,3.631,3.2639,364.5895
2026-08-07,VICI,VICI,,81249,3.8803,3.7502,26.6481
2026-08-07,VLO,VLO,,31018,11.1451,9.7268,298.1123
2026-08-07,VMC,VMC,,14728,6.78,5.6286,285.0529
2026-08-07,VRTX,VRTX,,13860,9.7299,8.3093,491.7017
2026-08-07,VST,VST,,49480,11.5074,11.2565,140.1715
2026-08-07,VZ,VZ,,206322,2.2617,2.1393,46.7337
2026-08-07,WBD,WBD,,80774,3.7728,3.7502,26.6665
2026-08-07,WEC,WEC,,16514,6.1675,5.5443,108.0515
2026-08-07,WELL,WELL,,10816,9.5787,7.6168,236.7991
2026-08-07,WFC,WFC,,70488,2.2985,2.3004,86.8763
2026-08-07,WM,WM,,12671,11.5317,10.8679,229.5018
2026-08-07,WMB,WMB,,109977,3.1508,2.8102,71.1101
2026-08-07,WMT,WMT,,422021,1.4494,0.8984,111.6774
2026-08-07,XEL,XEL,,249565,2.5752,2.57,77.7078
2026-08-07,XOM,XOM,,108875,2.1606,1.963,152.7426
2026-08-07,YUM,YUM,,10122,11.5886,10.5444,151.1945
2026-08-07,ZTS,ZTS,,67232,8.3695,6.8752,73.8321
2026-08-10,AAPL,AAPL,,420312,0.9072,0.6548,306.5783
2026-08-10,ABBV,ABBV,,22390,7.9437,7.3399,245.6243
2026-08-10,ABNB,ABNB,,56174,7.1965,6.0795,182.9338
2026-08-10,ABT,ABT,,139288,5.0405,4.6,108.6015
2026-08-10,ACN,ACN,,17334,13.7133,11.7994,177.7449
2026-08-10,ADBE,ADBE,,53975,5.5157,4.4331,270.3654
2026-08-10,AEP,AEP,,94729,3.0762,3.2473,122.8046
2026-08-10,AMAT,AMAT,,95808,9.3431,8.4799,532.9813
2026-08-10,AMD,AMD,,254292,5.4496,5.0433,476.8676
2026-08-10,AMGN,AMGN,,29134,6.8141,6.076,412.7246
2026-08-10,AMT,AMT,,10980,10.0729,8.2757,169.4218
2026-08-10,AMZN,AMZN,,471411,1.7176,1.4504,277.5152
2026-08-10,AON,AON,,18906,15.4678,13.6744,357.0202
2026-08-10,APD,APD,,9789,7.9217,6.2162,305.5349
2026-08-10,AVB,AVB,,16629,10.3796,9.8061,183.7914
2026-08-10,AVGO,AVGO,,158329,3.6285,3.265,426.5018
2026-08-10,AXON,AXON,,20978,20.4936,19.2321,590.5807
2026-08-10,AXP,AXP,,22296,4.5143,3.5623,338.2745
2026-08-10,BA,BA,,25391,6.426,5.5788,234.5585
2026-08-10,BAC,BAC,,197846,1.5832,1.569,63.7407
2026-08-10,BKNG,BKNG,,150250,2.1022,1.4262,210.8275
2026-08-10,BLK,BLK,,13265,11.4386,10.7163,1130.295
2026-08-10,BMY,BMY,,122114,2.3793,1.5443,64.8873
2026-08-10,BRK-B,BRK,B,40961,4.2584,3.7775,532.558
2026-08-10,C,C,,78030,3.0555,2.9516,135.5206
2026-08-10,CAT,CAT,,33002,9.0466,7.9693,841.4034
2026-08-10,CB,CB,,20448,6.4707,5.7136,347.7489
2026-08-10,CCI,CCI,,20727,7.487,6.7664,73.8641
2026-08-10,CDNS,CDNS,,23103,8.4816,7.761,338.0343
2026-08-10,CEG,CEG,,32242,9.6845,8.4551,272.7095
2026-08-10,CHTR,CHTR,,20149,17.3936,16.3212,151.3539
2026-08-10,CI,CI,,19783,8.8447,6.8209,279.828
2026-08-10,CL,CL,,45820,3.9555,3.2298,92.9789
2026-08-10,CMCSA,CMCS,A,105441,4.051,4.0024,24.9859
2026-08-10,CME,CME,,20278,4.8578,4.1664,265.8962
2026-08-10,CMG,CMG,,172653,3.1679,3.0821,32.5026
2026-08-10,COIN,COIN,,47707,9.7038,8.7651,149.6034
2026-08-10,COP,COP,,375217,3.1457,3.2666,121.807
2026-08-10,COST,COST,,24281,5.6655,5.1837,945.7338
2026-08-10,CRM,CRM,,46934,6.1736,5.1608,196.0241
2026-08-10,CRWD,CRWD,,96063,5.68,4.4537,224.9397
2026-08-10,CSCO,CSCO,,271848,2.4734,2.4144,123.8442
2026-08-10,CSX,CSX,,106768,2.1635,1.9899,50.2607
2026-08-10,CVX,CVX,,106514,1.9606,2.0539,193.2011
2026-08-10,D,D,,153648,2.5493,2.9762,67.0148
2026-08-10,DD,DD,,5918,15.6853,13.345,142.1456
2026-08-10,DE,DE,,19129,10.3874,9.7412,609.8922
2026-08-10,DHI,DHI,,20520,9.582,7.5155,146.5155
2026-08-10,DIS,DIS,,141309,2.5407,1.9423,103.1829
2026-08-10,DKNG,DKNG,,297207,5.3032,4.0791,24.7095
2026-08-10,DLR,DLR,,13492,8.6012,7.3222,191.2499
2026-08-10,DOW,DOW,,84760,3.8455,3.3217,30.0757
2026-08-10,DUK,DUK,,107604,1.8253,1.6411,121.8606
2026-08-10,DXCM,DXCM,,37925,6.1885,4.5579,87.4355
2026-08-10,ECL,ECL,,14714,8.0616,7.3872,283.4761
2026-08-10,ELV,ELV,,11092,10.1158,8.0645,397.0462
2026-08-10,EMR,EMR,,17228,10.6787,9.397,159.0279
2026-08-10,ENPH,ENPH,,24373,11.2132,9.6852,41.2432
2026-08-10,EOG,EOG,,36076,6.3338,5.6358,141.1579
2026-08-10,EQIX,EQIX,,6756,13.5172,12.4351,1040.8567
2026-08-10,ETN,ETN,,21474,9.487,8.5137,447.1572
2026-08-10,EXC,EXC,,163545,2.4982,2.2389,44.6705
2026-08-10,F,F,,85014,7.1714,7.1454,13.9491
2026-08-10,FCX,FCX,,443619,3.0841,2.8317,70.3514
2026-08-10,FDX,FDX,,21795,7.4086,6.4658,323.8078
2026-08-10,FSLR,FSLR,,24467,19.9664,18.4085,237.3201
2026-08-10,FTNT,FTNT,,34819,8.7678,7.8805,165.0785
2026-08-10,GD,GD,,12006,8.1632,7.0787,395.6716
2026-08-10,GE,GE,,31618,5.9006,4.6553,367.2397
2026-08-10,GEHC,GEHC,,35200,4.4302,4.102,72.8867
2026-08-10,GILD,GILD,,64786,3.6051,3.0062,133.2273
2026-08-10,GIS,GIS,,153442,3.3365,2.698,37.0813
2026-08-10,GM,GM,,27307,4.5223,4.5101,88.2522
2026-08-10,GOOGL,GOOG,L,277689,1.2905,1.1285,354.6706
2026-08-10,GS,GS,,32130,7.6818,6.6284,1036.3813
2026-08-10,HAL,HAL,,137765,3.2486,2.9954,33.3737
2026-08-10,HCA,HCA,,27699,8.8982,7.7628,413.0713
2026-08-10,HD,HD,,33734,4.7822,4.0209,348.7583
2026-08-10,HON,HON,,16922,7.3526,6.5687,243.3184
2026-08-10,ICE,ICE,,13483,7.3555,5.9644,151.3088
2026-08-10,INTC,INTC,,1454674,1.8248,2.0222,98.2132
2026-08-10,INTU,INTU,,34882,6.4284,5.4051,331.0566
2026-08-10,ISRG,ISRG,,61639,4.4573,3.5819,387.6285
2026-08-10,IWM,IWM,,1380100,0.4443,0.3336,300.1446
2026-08-10,JNJ,JNJ,,32547,4.7657,4.2401,259.9567
2026-08-10,JPM,JPM,,60107,3.0667,2.788,358.3664
2026-08-10,KHC,KHC,,145407,4.1313,4.0282,24.8875
2026-08-10,KMI,KMI,,98942,3.2511,3.2149,31.1617
2026-08-10,KO,KO,,262526,1.5203,1.1509,87.0619
2026-08-10,KR,KR,,86150,2.7271,1.7723,56.5857
2026-08-10,LIN,LIN,,21576,4.9832,4.0988,488.8136
2026-08-10,LLY,LLY,,23489,7.6263,7.0067,1216.2141
2026-08-10,LMT,LMT,,12009,11.7848,11.2796,602.4178
2026-08-10,LOW,LOW,,16473,10.013,8.699,218.2938
2026-08-10,LULU,LULU,,22168,9.1278,7.8256,126.9633
2026-08-10,MA,MA,,41148,4.4931,4.0969,562.4242
2026-08-10,MCD,MCD,,55629,3.6339,3.3021,272.4611
2026-08-10,MDLZ,MDLZ,,177845,2.3338,1.6283,61.5333
2026-08-10,MDT,MDT,,144456,2.1092,2.2462,88.6099
2026-08-10,META,META,,119060,2.8753,2.5063,597.786
2026-08-10,MLM,MLM,,6339,19.2619,18.8522,547.3644
2026-08-10,MNST,MNST,,49796,4.3845,3.2915,91.6719
2026-08-10,MO,MO,,180304,2.3296,1.5171,66.5308
2026-08-10,MPC,MPC,,30129,10.5276,9.5129,313.7024
2026-08-10,MRK,MRK,,41308,3.8187,3.0748,130.2029
2026-08-10,MS,MS,,31413,5.6539,4.6527,215.8037
2026-08-10,MSFT,MSFT,,235507,1.5863,1.3784,508.3459
2026-08-10,MU,MU,,327974,5.3186,5.0563,877.6587
2026-08-10,NEE,NEE,,250917,1.7648,1.1883,84.3191
2026-08-10,NEM,NEM,,169877,3.0869,2.6036,115.5371
2026-08-10,NFLX,NFLX,,376276,1.8679,1.335,74.9664
2026-08-10,NKE,NKE,,128378,2.4847,2.3972,41.662
2026-08-10,NOC,NOC,,10843,14.5896,13.4601,578.4996
2026-08-10,NOW,NOW,,98588,3.9221,3.9119,126.4791
2026-08-10,NSC,NSC,,14503,8.3588,7.7344,336.0437
2026-08-10,NUE,NUE,,13067,11.5299,10.5453,275.123
2026-08-10,NVDA,NVDA,,1775894,0.9527,0.9125,219.5986
2026-08-10,O,O,,133777,2.0398,1.6275,61.5273
2026-08-10,OKE,OKE,,42110,5.4382,4.5017,88.908
2026-08-10,ORCL,ORCL,,145153,4.7859,4.0096,150.1441
2026-08-10,ORLY,ORLY,,52022,3.522,3.2572,92.1391
2026-08-10,PANW,PANW,,42070,9.882,8.8678,380.6092
2026-08-10,PCG,PCG,,84712,5.8166,5.8055,17.2203
2026-08-10,PEP,PEP,,110996,2.4318,2.1768,137.8795
2026-08-10,PFE,PFE,,141030,3.7096,3.7044,26.9913
2026-08-10,PG,PG,,106715,2.5044,2.0607,145.6166
2026-08-10,PGR,PGR,,12876,10.8373,9.7522,214.0071
2026-08-10,PLD,PLD,,27488,4.8562,4.3579,137.7613
2026-08-10,PLTR,PLTR,,428017,2.5107,2.2594,177.2305
2026-08-10,PLUG,PLUG,,87277,47.3385,47.5059,2.1167
2026-08-10,PM,PM,,19167,9.616,8.636,186.4267
2026-08-10,PPG,PPG,,8002,13.0341,11.994,116.2668
2026-08-10,PSA,PSA,,12708,9.1044,8.637,323.0208
2026-08-10,PSX,PSX,,31391,8.898,8.0089,212.518
2026-08-10,QCOM,QCOM,,107585,4.6769,4.2619,164.667
2026-08-10,RBLX,RBLX,,58485,5.6885,5.2002,38.1751
2026-08-10,ROST,ROST,,20463,8.6254,7.4896,255.1465
2026-08-10,RTX,RTX,,23563,5.8529,5.3121,225.0109
2026-08-10,SBUX,SBUX,,35813,4.7917,3.8296,105.0656
2026-08-10,SCHW,SCHW,,75705,2.7312,2.7461,108.6024
2026-08-10,SHW,SHW,,24164,6.3735,5.2337,362.8564
2026-08-10,SLB,SLB,,163410,2.4861,1.9115,52.3248
2026-08-10,SNPS,SNPS,,57649,5.7374,4.8264,415.4009
2026-08-10,SO,SO,,156986,2.114,2.1865,91.3869
2026-08-10,SOC,SOC,,27133,20.0791,19.98,5.0061
2026-08-10,SPG,SPG,,10923,11.5628,10.9479,219.4055
2026-08-10,SPGI,SPGI,,39268,7.8325,7.5269,410.8854
2026-08-10,SPOT,SPOT,,23943,10.761,9.6015,510.821
2026-08-10,SRE,SRE,,25968,4.7977,4.7048,84.6543
2026-08-10,STZ,STZ,,7446,10.6657,9.0158,133.4908
2026-08-10,SYK,SYK,,24517,8.9035,7.6853,340.7727
2026-08-10,SYY,SYY,,18580,5.2105,4.736,84.1538
2026-08-10,T,T,,149760,4.2021,4.199,23.8079
2026-08-10,TJX,TJX,,22031,5.1558,4.4185,159.633
2026-08-10,TMO,TMO,,22178,7.4398,5.5516,594.9133
2026-08-10,TMUS,TMUS,,27666,5.8942,5.1074,175.5576
2026-08-10,TSLA,TSLA,,310740,2.1975,2.1202,329.704
2026-08-10,TT,TT,,7928,10.664,8.3707,479.3423
2026-08-10,TTWO,TTWO,,31287,11.0397,9.1406,252.692
2026-08-10,TXN,TXN,,95634,7.4552,7.1067,282.6227
2026-08-10,UBER,UBER,,234541,1.9446,1.2968,77.3333
2026-08-10,UNH,UNH,,35530,4.6079,4.1259,410.3545
2026-08-10,UPS,UPS,,25404,3.7833,2.8853,104.2034
2026-08-10,V,V,,52316,2.8467,2.5009,360.4341
2026-08-10,VICI,VICI,,74467,3.8876,3.8307,26.1329
2026-08-10,VLO,VLO,,30794,9.6867,8.8971,312.8019
2026-08-10,VMC,VMC,,13884,6.7638,5.2708,284.0971
2026-08-10,VRTX,VRTX,,32163,9.6393,8.6496,527.9969
2026-08-10,VST,VST,,42830,11.0611,10.4708,143.5353
2026-08-10,VZ,VZ,,156091,2.1785,2.1411,46.6352
2026-08-10,WBD,WBD,,83645,3.7228,3.7085,26.9732
2026-08-10,WEC,WEC,,30771,6.5448,5.6556,106.2533
2026-08-10,WELL,WELL,,10740,10.5991,9.3112,235.3892
2026-08-10,WFC,WFC,,130639,1.9433,2.2802,87.4815
2026-08-10,WM,WM,,10976,10.3762,9.2697,226.4114
2026-08-10,WMB,WMB,,125352,2.7572,2.7882,71.2777
2026-08-10,WMT,WMT,,382223,1.3878,0.8991,111.5237
2026-08-10,XEL,XEL,,284714,2.6607,2.6038,76.7662
2026-08-10,XOM,XOM,,137863,2.2971,1.8995,158.6275
2026-08-10,YUM,YUM,,13050,9.4367,8.2006,146.7937
2026-08-10,ZTS,ZTS,,58086,7.8367,6.9209,73.5861
2026-08-11,AAPL,AAPL,,516656,0.7664,0.6554,305.8229
2026-08-11,ABBV,ABBV,,18287,5.429,4.8037,249.1952
2026-08-11,ABNB,ABNB,,47061,5.1059,4.3316,184.6576
2026-08-11,ABT,ABT,,41793,4.1602,3.6433,109.6772
2026-08-11,ACN,ACN,,33863,12.3245,11.7453,178.6589
2026-08-11,ADBE,ADBE,,55782,6.4423,5.298,266.6542
2026-08-11,AEP,AEP,,89894,3.0405,3.2339,123.2068
2026-08-11,AMAT,AMAT,,86399,7.1441,6.4309,527.7941
2026-08-11,AMD,AMD,,307929,5.1787,4.8907,468.9359
2026-08-11,AMGN,AMGN,,28620,6.1033,5.3208,414.444
2026-08-11,AMT,AMT,,14769,10.1109,9.3952,170.3513
2026-08-11,AMZN,AMZN,,330945,1.4221,1.4557,272.9884
2026-08-11,AON,AON,,10035,13.394,11.8031,357.1721
2026-08-11,APD,APD,,10964,9.8723,9.666,309.0474
2026-08-11,AVB,AVB,,15946,8.8926,8.1898,183.1339
2026-08-11,AVGO,AVGO,,112198,3.3573,2.8529,418.305
2026-08-11,AXON,AXON,,25396,18.6987,17.5983,627.2733
2026-08-11,AXP,AXP,,19451,5.4601,4.6936,341.4347
2026-08-11,BA,BA,,24411,6.1638,5.568,234.357
2026-08-11,BAC,BAC,,175775,1.585,1.5631,63.9793
2026-08-11,BKNG,BKNG,,153675,1.9617,1.4068,213.3025
2026-08-11,BLK,BLK,,10998,13.5234,12.1056,1146.9383
2026-08-11,BMY,BMY,,109275,2.6423,1.5695,63.8515
